task_id,flow_id,predictive_accuracy
7,93,0
2156,90,0.699774
2216,81,0
2209,77,0
169,92,0.970691
2212,94,0
36,67,0.915152
2174,80,0.63455
200,98,0.794898
2204,93,0.142857
2162,94,0.880848
167,92,0.886574
2178,84,0
2228,108,0.405941
2152,105,0.789972
2160,85,0
2206,94,0.803571
196,98,0.17426
2165,93,0.207817
2217,99,0.346555
172,106,0.466444
170,80,0
2197,94,0.808696
2249,95,0
2196,90,0.098577
2212,97,0.5
188,78,0.242381
2176,94,0
128,84,0.849831
90,99,0
2232,92,0
2251,97,0.288043
2251,108,0
2127,90,0.009458
2193,87,0
2157,74,0
2219,78,0
2172,91,0
158,95,0.588287
188,101,0.229881
2157,87,0
2131,95,0.5633
2128,91,0
128,78,0.853035
2162,90,0.541436
128,103,0
2168,82,0.922783
52,72,0
2194,84,0
2240,75,0
27,75,0.82337
180,79,0
2153,86,0.890586
59,86,0
72,58,0.726223776
2217,61,0
161,94,0.743038
2150,101,0
2094,94,0
87,79,0
2156,79,0.597689
2127,76,0
2186,101,0.1
2170,78,0.66147
2179,81,0.8624
2160,84,0
199,79,0.855001
2235,70,0
186,98,0
2163,75,0
196,84,0.843295
190,106,0.499993
2176,72,0
2184,98,0.1395
164,105,0.865151
2169,96,0
20,103,0
2200,78,0.85817
2245,101,0.378032
2155,90,0
191,59,0
2162,89,0
2129,93,0
2149,90,0.149652
2157,96,0.099721
2202,99,0.711111
88,65,0.848550725
2248,101,0
2223,77,0
131,83,0.511
22,77,0.749
72,76,0.693006993
2239,79,0.866667
54,92,0
2251,99,0.244565
2248,97,0
2245,103,0.293801
160,80,0
196,59,0
27,84,0
195,92,0.763063
2191,96,0.996606
40,60,0.67757
2241,87,0.991557
2156,91,0.717526
128,99,0.59823
2234,80,0
2186,95,0.826
2130,95,0.252398
2245,83,0.498652
163,106,0.098669
2196,101,0.629004
2217,70,0
14,65,0.802
2230,96,0.59375
26,60,0
2219,101,0.5
39,91,0
30,92,0
2180,106,0
192,93,0.100203
2162,80,0
2221,95,0.373522
2214,86,0.598485
80,96,0
2188,98,0.182
6,92,0
2177,57,0
2172,87,0
1703,76,0.859649123
2214,108,0.386364
130,105,0.716288
2233,101,0.451613
2149,81,0.691767
174,106,0.029618
2168,98,0
2152,106,0.662082
2201,92,0
62,56,0.76169265
2202,101,0.711111
2232,62,0
164,101,0.856098
2170,81,0
190,108,0.662613
129,85,0
26,80,0
181,98,0.89834
2159,98,0.460427
187,94,0.927395
2188,86,0.845
2149,76,0
2247,79,0.000239
65,97,0
2205,91,0
2232,95,0.5
1731,65,0
2156,99,0
2158,105,0.781063
2220,103,0.555556
2178,106,0.013514
2150,97,0.099474
2193,72,0
2162,77,0
129,108,0.886313
2215,82,0.496689
2155,106,0
2234,94,0.506944
163,91,0.317202
190,81,0
168,81,0.712249
2211,101,0.176701
2175,99,0.004425
2190,97,0
2200,85,0.879276
183,108,0
68,75,0.448780488
186,103,0.486209
177,79,0.851669
129,85,0.96227
2235,84,0.461538
2245,94,0.466307
167,99,0.802662
2183,87,0.957082
2251,108,0.244565
2190,92,0
73,76,0.7977
2216,99,0
2189,106,0.700231
80,106,0
2167,79,0.56881
2268,91,0
2221,80,0
27,90,0
2227,84,0.933333
2251,66,0
122,79,0.895489
2195,79,0.570652
2163,86,0.883463
2174,103,0.15015
196,79,0.166315
121,99,0.82866
164,87,0
2219,78,0.7
2201,67,0
30,76,0.972227
171,83,0
2218,97,0.639456
183,82,0.922568
2168,85,0.924968
195,82,0.883419
2184,97,0
2210,74,0
182,83,0.969238
70,84,0
72,84,0
123,103,0.824985
116,77,0.908262108
2183,79,0.373391
2239,70,0
179,81,0
196,66,0
2240,78,0.910217
2134,93,0
2223,86,0.935632
2162,105,0.866731
2206,96,0.979167
2268,74,0
2225,108,0.358974
53,76,0.723404
194,62,0
127,93,0.702823
162,108,0.874158
184,94,0
2180,86,0.1985
42,82,0
2132,106,0.016508
68,72,0.451707317
2126,92,0.641898
30,105,0
126,97,0.543507
180,95,0.600642
159,106,0.427789
1703,98,0
2216,97,0
2236,85,0
2227,96,0.986667
1719,59,0
1757,56,0.3384
183,103,0.925915
2268,99,0.571854
176,90,0.54081
161,98,0.600736
9,94,0
2162,99,0.833151
196,106,0
168,96,0.511738
2189,67,0
122,93,0.521875
2236,86,0
198,85,0
2168,103,0
2157,97,0
2204,94,0.782684
2203,82,0.863388
2245,105,0.369272
2191,91,0.647658
2248,96,0.999394
2215,93,0.324503
2205,108,0.651042
124,83,0.442336
2182,103,0.1
2230,105,0
2251,86,0.36413
2164,80,0.660355
2177,98,0.014634
182,97,0.613464
2181,67,0
195,66,0
165,82,0.907924
2223,98,0.790805
2216,93,0.544554
2130,97,0
2152,82,0.716796
178,105,0.881413
199,90,0
2209,105,0
196,99,0.663398
2233,94,0.403226
2186,106,0.1
197,83,0
86,85,0
2252,101,0.948687
2200,86,0.892831
2205,91,0.638021
161,106,0.662777
2209,90,0.029283
188,96,0.827207
2209,99,0.029283
2228,83,0.524752
186,96,0
2192,98,0
2183,83,0.95279
2206,108,0.425595
20,72,0.979
2216,96,0.537954
2190,101,0.1
2269,79,0.96485
2134,96,0.099854
122,98,0
2150,72,0
2235,91,0
2175,96,0.323009
2229,92,0.73152
2204,101,0
2219,85,0.7
190,103,0.543312
2268,108,0.556356
2210,84,0.728758
2216,108,0.544554
29,93,0
2201,103,0.422222
191,91,0.72914
2182,94,0
1715,94,0
98,62,0
2153,77,0
1717,84,0
2235,97,0.426036
161,101,0.662777
2200,97,0.092613
2232,92,0.5
158,82,0
2218,98,0.996599
2212,99,0.5
2242,97,0.534759
177,86,0.862243
122,84,0.952423
2249,95,0.905224
50,70,0.840136
2229,91,0
2233,90,0.451613
2218,105,0.639456
168,97,0.57702
131,84,0.672613
2179,106,0.4608
2202,94,0.633333
2166,99,0.348921
2154,85,0
74,74,0.964663805
2223,93,0.613793
81,81,0
128,97,0.100149
2167,103,0.521411
167,61,0
196,83,0
2204,90,0.142857
2157,66,0
162,91,0.765041
71,75,0.1973
2206,85,0.809524
2184,99,0
174,96,0.086745
2212,96,0.607143
123,79,0.919266
176,105,0
2227,92,0.94
2190,62,0
2249,82,0.920896
11,62,0.584
166,105,0.780371
2252,84,0.976172
2226,78,0.8008
2160,97,0.532534
2168,79,0.585602
122,85,0.952423
2182,94,0.796
2174,97,0.03505
2217,79,0.652401
2186,105,0.1
2189,92,0.820023
2232,96,0
2195,81,0.80163
2173,105,0.542035
2240,101,0.978328
169,101,0.894286
10,66,0.824324
2171,91,0
2197,98,0
197,85,0.519862
2210,93,0.735294
121,106,0.009398
2132,86,0.910445
2211,93,0.605955
2216,80,0.825083
2235,97,0
80,76,0.917303241
73,98,0
2213,96,0.999373
177,85,0.872637
2183,94,0.961373
2127,80,0.94453
2203,83,0.928962
2215,80,0.470199
125,92,0.783377
2188,66,0
75,97,0
2246,66,0
2205,93,0.651042
177,97,0.634855
38,74,0.854167
2179,77,0
66,60,0.77699115
2249,56,0
2210,80,0.72549
178,85,0.942126
2233,87,0
38,99,0
124,105,0.408759
2171,93,0.522215
199,82,0
95,76,0.965930736
2248,103,0.099658
1,57,0
2133,87,0
2247,94,0.211635
2134,101,0.638991
197,58,0
2177,99,0
2236,95,0
2236,93,0
2221,98,0.268322
2194,91,0.81412
2165,81,0
176,86,0.875422
2196,93,0.098577
2189,103,0
26,62,0
2184,95,0.7605
2205,99,0.651042
2126,94,0
2202,96,0
2196,91,0.180961
2169,101,0.008909
7,77,0.831858
2200,108,0.866448
194,96,0.227103
2225,91,0.501425
187,103,0.583553
48,57,0.735974
179,99,0.837582
2244,98,0.634413
2224,98,0.019192
2169,60,0
132,85,0
189,105,0.42501
2234,86,0.449074
2172,94,0.614035
2156,76,0
2232,87,0.391204
2211,86,0.598131
130,87,0.59968
2188,96,0
125,82,0.656893
2175,98,0
2134,81,0.903083
2175,103,0.004425
2242,103,0.550802
196,96,0.227103
48,78,0
126,61,0
167,82,0
75,61,0
2160,90,0
1702,66,0.964330413
2127,97,0
2177,85,0.468293
2205,101,0.651042
2204,96,0.148052
116,57,0.815669516
2149,98,0.111408
125,108,0.684861
2189,103,0.700231
2223,101,0.613793
2168,76,0
184,85,0.769387
2235,81,0.585799
2269,101,0
5,62,0.553097
2156,101,0.72482
2244,79,0.635641
2218,79,0.993197
2159,108,0.972812
2216,92,0.825083
89,75,0
2241,83,0
88,64,0.789275362
2200,94,0.882915
116,79,0
181,93,0
181,82,0
2203,86,0.89071
72,59,0.724825175
40,63,0
2176,93,0.42029
52,59,0.785185
52,96,0
165,93,0.898274
2194,94,0.904398
172,99,0
2131,103,0.359981
72,67,0.727972028
2211,103,0.176701
2249,94,0.906716
2126,85,0.661065
191,105,0
2172,92,0.701754
2250,87,0.849515
2250,96,0.985437
2220,56,0
2224,101,0.090909
2193,106,0.663043
123,93,0.35448
2126,78,0.60743
2206,66,0
79,57,0.2263
55,72,0.947126
184,108,0.415342
2232,106,0
193,105,0.192215
2210,103,0.735294
2199,92,0.731
1701,77,0.987750557
71,62,0.1973
2181,92,0.713287
2230,93,0.28125
2249,80,0
2159,86,0.984561
47,91,0
2149,97,0.423136
160,95,0
166,103,0.716243
2209,75,0
23,57,0.479294
2244,101,0.796302
32,58,0
2189,98,0.69213
2215,99,0.324503
2243,94,0.675
2235,82,0
2193,95,0
1720,81,0
2212,93,0.5
189,86,0
2156,105,0.764961
123,80,0.960658
2162,91,0.759877
2159,105,0
9,64,0.765854
2134,99,0.653922
2210,108,0.735294
199,82,0.86895
2215,61,0
2133,95,0.523748
2150,99,0.492091
2251,95,0.349185
2230,96,0
131,81,0.690522
2151,106,0.426197
1715,87,0
172,78,0.796244
2236,65,0
29,95,0
167,97,0.103728
2220,101,0.555556
196,103,0
159,101,0.47356
7,66,0.787611
2131,92,0
192,97,0.100175
2205,92,0.729167
49,72,0.763048
2132,108,0.886129
9,67,0.658537
192,78,0.539617
2126,96,0
167,98,0.194781
2156,65,0
120,106,0.009398
2221,92,0.413712
181,60,0
172,97,0.533541
184,93,0.090279
127,85,0.779911
163,83,0
2221,101,0
127,95,0.761769
2247,83,0.230788
169,91,0.760596
2200,65,0
175,97,0.605945
191,95,0.780788
180,103,0.39993
2247,105,0.10893
2170,86,0.691537
164,93,0
185,92,0
2189,87,0
2251,85,0
2246,98,0.309487
2218,83,0.877551
1719,99,0
1723,77,0.982274742
182,92,0.963997
2,70,0
2149,105,0.717123
2252,79,0.871183
2163,80,0.879964
2247,86,0.000239
172,84,0.884613
39,62,0.706731
132,56,0.759513
2130,81,0
187,108,0.918421
166,86,0.782261
160,82,0.964053
98,62,0.715865385
1711,56,0
183,82,0
48,56,0
2248,99,0
2134,90,0
2192,83,0
2191,101,0.453496
2128,92,0.85833
64,84,0
2160,94,0
199,103,0.675663
2194,96,0.239352
2192,79,0.864106
2212,108,0.5
164,99,0
191,99,0.743284
7,59,0
121,78,0.828723
2197,83,0.833333
169,70,0
7,59,0.747788
2252,59,0
2191,106,0.42702
176,84,0.875367
2127,63,0
162,97,0.629646
2165,96,0.671005
31,70,0.751
71,70,0.9746
2153,79,0
2223,95,0
176,87,0
2179,83,0.808
13,94,0
199,80,0
2225,82,0.780627
2215,83,0.470199
197,76,0
2225,106,0.358974
2152,96,0
2229,78,0
200,91,0.805273
2233,97,0
2207,92,0.721154
5,76,0.725664
195,78,0.519644
2133,56,0
159,90,0.427789
126,101,0.788517
179,108,0
171,101,0.938761
115,84,0
2268,83,0
59,62,0.666667
2175,105,0
185,78,0.794557
71,64,0.84625
170,106,0
2170,106,0
130,85,0.586543
176,92,0.873837
2159,90,0.304589
2195,59,0
94,94,0
199,80,0.848822
2249,85,0.905224
2234,79,0
188,81,0.78414
2212,98,0.392857
163,84,0
2193,96,0
15,80,0
165,92,0.916293
35,78,0
2201,105,0
2178,93,0.013514
2235,94,0.426036
189,90,0.364605
160,99,0
120,108,0.92556
89,83,0
2131,82,0.576818
191,88,0.500166
175,85,0.665615
2223,65,0
2153,103,0.812934
2186,64,0
123,88,0
185,94,0.945171
80,70,0.935706019
99,62,0.447663551
2189,90,0.700231
123,98,0
178,85,0
97,96,0
91,95,0
2194,82,0.925
126,94,0.903053
77,108,0
28,66,0.987189
2218,92,0.884354
2151,87,0
62,74,0.877060134
2189,78,0.820023
2237,95,0.5
2230,79,0
2154,56,0
2159,103,0
184,74,0
2169,86,0.673719
66,84,0
1740,86,0
190,79,0
172,99,0.724211
2219,105,0
196,87,0.830051
188,97,0.449694
189,98,0.758002
2205,105,0.651042
2181,103,0.702797
2152,85,0.77085
93,67,0
158,98,0
2128,77,0
12,66,0.961
2132,84,0
165,85,0.916547
170,78,0.806274
189,60,0
126,97,0
2131,79,0.016841
2195,106,0.630435
124,85,0.521811
158,99,0.58834
16,76,0.8735
2235,83,0
120,99,0.901428
198,83,0.838393
94,58,0.975136612
2251,82,0.483696
2212,79,0.5
2224,90,0.090909
2234,108,0.5
2133,90,0.100142
161,106,0
2225,90,0
195,83,0.849722
1752,85,0
2235,90,0.497041
124,94,0
181,97,0
120,99,0
175,97,0
32,62,0
2224,108,0.090909
2215,96,0.92053
2180,97,0
1713,76,0.799
177,105,0.862894
191,92,0.890483
2207,103,0
2181,58,0
186,87,0.727549
2130,93,0.039177
12,63,0.924
2229,81,0
98,57,0
2186,78,0.7325
176,75,0
2233,92,0.443548
171,93,0.938761
2172,106,0.350877
2196,81,0.953915
2182,82,0
180,84,0.686552
2175,105,0.004425
2134,98,0.1903
22,63,0.7345
2154,82,0.859693
2209,97,0.131772
2198,96,0
163,95,0.67801
2249,92,0.904478
2181,86,0.667832
2186,92,0.7325
96,92,0
169,80,0.970691
2215,84,0
2163,94,0.880731
2202,85,0
2246,94,0.793313
195,86,0
163,99,0.654585
2155,108,0
63,90,0
29,75,0
2181,96,0
122,101,0.932776
94,56,0.306010929
130,79,0.22028
2202,106,0.711111
2197,86,0.884058
2179,91,0.4576
2,58,0.746102
2172,86,0.596491
200,97,0.614331
127,99,0
2162,81,0.848094
195,90,0.261174
2198,86,0
129,80,0.95448
2206,105,0
2131,93,0
2198,97,0.89768
2159,84,0.984602
2216,95,0
51,90,0
2224,91,0.075758
2223,86,0
2189,83,0
2175,80,0.424779
2190,78,0.794
2164,101,0.575
26,60,0.971296
2166,86,0.686604
198,79,0.166315
2251,87,0.36413
37,77,0.742188
2229,98,0.571762
2214,95,0
29,57,0.855072
2236,108,0.5
193,88,0.501116
2223,58,0
75,60,0.81905
13,90,0
2181,59,0
2171,64,0
2236,92,0.5
189,106,0.364605
2162,101,0
193,101,0.45225
2192,95,0.926637
2217,92,0
2210,99,0.735294
68,94,0
34,79,0
189,79,0
2230,58,0
2167,82,0.829936
2242,91,0.534759
161,84,0
2227,82,0
2166,103,0.17302
2246,85,0.792535
2132,91,0
2210,86,0.679739
49,64,0
2,72,0.761693
2179,103,0.4608
128,95,0
2198,94,0.922711
2180,96,0.9955
52,81,0
178,99,0.864521
2239,91,0.866667
2156,84,0.782294
121,94,0.870091
2189,86,0.899884
184,83,0.691725
2176,108,0.42029
2250,96,0
2182,85,0.815
2220,96,0
2154,98,0
26,56,0
88,66,0.814782609
131,93,0.150387
183,86,0
72,70,0.698951049
190,86,0.836562
123,92,0.960658
130,97,0.422709
2173,95,0.535398
2196,103,0
2214,85,0.583333
2221,87,0.390071
2209,108,0.029283
2186,83,0.8555
2176,84,0.568116
30,70,0
2220,81,0
2247,62,0
66,65,0.746460177
1727,76,0.947686833
2194,90,0.333333
179,84,0.889395
170,97,0.142962
125,103,0.450947
2149,85,0.591093
191,83,0
47,76,0.582781
2199,99,0.7
2216,101,0
2212,90,0.5
2172,87,0.596491
91,79,0
2198,84,0.920884
2200,91,0.304949
124,108,0
2150,65,0
2131,97,0.32355
2252,97,0.65582
2213,98,0.480878
2218,78,0.884354
2226,93,0.3384
2251,92,0.516304
126,98,0.543512
166,106,0
168,106,0.422977
164,58,0
199,101,0
2172,91,0.631579
2195,91,0
2180,108,0
2190,87,0
99,86,0
47,65,0.615894
2268,103,0.636128
183,78,0.923098
169,83,0
2219,105,0.5
174,105,0.889886
122,98,0.919348
2128,94,0.861547
2223,91,0.611494
176,92,0
124,108,0.448836
2178,86,0
2155,99,0
2207,108,0.466346
2244,108,0.83031
2215,93,0
27,56,0.630435
2151,98,0.319607
2250,83,0.800971
2169,78,0
168,63,0
2165,97,0.792182
2131,91,0.440885
192,101,0.364278
194,83,0.912505
2220,105,0
2203,63,0
1711,76,0
2165,106,0.207817
2206,95,0.607143
57,60,0.894587
165,79,0
186,64,0
2098,67,0.245870242
1703,82,0
125,90,0.00243
194,86,0.875885
1720,75,0
191,105,0.892545
80,66,0.931365741
2200,98,0.104985
81,92,0
2207,75,0
35,80,0
6,105,0
186,60,0
21,62,0.700231
2,74,0.871938
48,56,0.544554
2157,84,0.835515
2166,90,0.091003
87,101,0
2175,108,0
2198,105,0
2245,97,0.306604
2169,82,0.917595
2199,98,0.57
85,97,0
168,98,0.556943
176,82,0.852674
181,94,0.923432
164,97,0.554895
183,85,0.924755
36,70,0.927706
2183,106,0.655222
196,95,0
35,81,0
2195,83,0.63587
2134,96,0
160,80,0.988977
167,92,0
2245,72,0
129,66,0
2245,81,0
2206,91,0
40,76,0
2197,72,0
70,62,0.5712
161,87,0.684333
2268,96,0
2151,92,0.527796
163,90,0.098669
14,59,0.711
2206,98,0.425595
2200,83,0.905932
2232,106,0.5
2245,78,0.468329
191,57,0
176,81,0.851993
2184,91,0.227
2251,105,0.244565
193,108,0.454195
2251,93,0.237772
39,60,0.677885
2251,77,0
178,92,0.93908
39,79,0
2239,78,0
2190,90,0.1
191,82,0
127,80,0.779244
2204,99,0
2227,97,0
186,81,0
120,97,0
82,76,0.536388323
2245,106,0.311995
47,66,0.642384
72,65,0.686013986
2172,105,0.350877
22,82,0
2149,85,0
2192,67,0
2133,105,0.802638
2247,86,0
2173,108,0.542035
169,103,0.464401
120,105,0.878811
2130,79,0.04654
2241,103,0.99531
2131,87,0.670059
2198,83,0
1,67,0.961024
121,57,0
94,59,0.881693989
2245,90,0.311995
2223,82,0.901149
2179,101,0
2198,95,0
2149,78,0.743057
2180,94,0
2268,97,0
83,59,0.999975382
181,108,0
2242,64,0
2251,91,0
185,97,0
170,96,0
2237,76,0
131,87,0.61785
2239,72,0
174,81,0.822169
1728,61,0.853623188
2172,85,0.666667
194,92,0
2171,94,0.940238
2244,95,0
2127,64,0
14,101,0
195,80,0.763063
197,61,0
50,61,0.802721
2133,85,0.840925
2235,98,0.39645
191,101,0.744664
2240,83,0.975232
2246,106,0.238103
2180,74,0
124,79,0.038406
184,96,0.091016
195,108,0.488959
2171,87,0.775657
2134,106,0.100027
2149,105,0
2180,94,0.103
2241,82,0.99531
88,66,0
2056,81,0.783788
2244,92,0.843352
200,98,0
2234,91,0.5
40,91,0
130,90,0
2205,86,0.723958
49,67,0
2169,96,0.605791
2248,106,0
2249,96,0
180,94,0
169,108,0.97704
34,108,0
2196,83,0.883096
130,91,0
38,61,0.809524
2197,106,0.444928
180,96,0.250987
1,80,0
7,58,0.725664
2153,79,0.82285
29,66,0.813043
2171,90,0.522215
41,74,0.925329
2209,92,0.896047
129,90,0
2197,105,0
51,61,0
2230,90,0.28125
125,83,0.756707
18,87,0
2230,64,0
27,58,0.793478
2186,78,0
2247,84,0.224084
47,85,0
2165,95,0.884415
163,87,0
85,78,0
64,70,0.931578947
2226,96,0.332
2159,103,0.492885
2190,75,0
2186,103,0.1
2188,94,0.9495
2155,105,0
2162,78,0
2226,98,0.4296
195,105,0.484033
2183,80,0.958512
2247,98,0.000239
1703,97,0
2184,81,0.8555
54,56,0.793548
2237,82,0.47541
68,91,0
181,108,0.899143
2056,70,0
164,81,0
79,108,0
200,106,0.385668
2248,86,0
131,91,0.435221
191,103,0.569571
199,93,0
2193,98,0
2245,76,0
2224,80,0.565657
160,85,0
197,99,0.222539
2228,101,0.405941
7,62,0.464602
165,87,0
167,80,0.886574
51,77,0.6
2193,85,0.673913
10,86,0
2182,84,0.777
28,95,0
185,108,0.904554
2168,72,0
2206,60,0
2243,86,0.6875
91,78,0
58,99,0
2150,95,0.514838
2194,80,0
128,108,0.792202
59,61,0.926667
2180,81,0.896
2216,83,0.805281
187,86,0.929304
176,66,0
126,96,0.464515
120,98,0.110562
65,93,0
2240,105,0.978328
2247,80,0.21786
182,84,0.965324
177,86,0
2197,101,0.444928
2222,60,0
2,75,0.836303
163,85,0
2162,96,0.498065
194,99,0.731134
2168,94,0
2242,99,0.550802
2201,90,0
2194,96,0
2217,97,0.652401
2175,108,0.004425
2230,92,0.65625
2234,106,0
183,83,0.926053
2190,105,0.1
170,103,0.396732
1710,82,0
2212,95,0.571429
181,80,0.922827
167,79,0
29,62,0.855072
1719,70,0.9775
2186,86,0.7665
2191,84,0.545825
2226,83,0.8158
2194,89,0
125,97,0.323283
2217,90,0.346555
124,95,0.357973
2249,84,0.905224
2133,94,0
181,78,0.886957
115,57,0.330808081
2194,101,0.590818
169,82,0.966838
126,80,0
2183,85,0.962804
2269,85,0.997037
160,103,0.974929
161,81,0.728879
2207,96,0.995192
26,70,0.93071
160,70,0
2221,72,0
2221,106,0.250591
185,83,0
2154,95,0.859516
158,79,0.187644
2171,97,0.522215
177,95,0.822624
2171,106,0.522215
123,95,0.921596
2162,59,0
2229,72,0
2214,106,0.386364
87,98,0
2198,83,0.951032
40,58,0
177,95,0
124,103,0.090265
128,98,0.195319
86,59,0
128,72,0
2178,81,0.743243
195,85,0.802338
2151,99,0
2181,94,0.706294
29,70,0.852174
124,58,0
2198,96,0.873378
2240,59,0
162,83,0
34,77,0.666667
24,61,0.999385
2159,91,0
168,79,0.585094
2219,86,0.6
23,96,0
2177,96,0
2127,99,0
2154,81,0.859896
2209,95,0.591508
2228,92,0
2163,103,0
2171,97,0
2175,78,0.460177
191,61,0
2230,101,0.28125
129,106,0.100128
39,77,0.725962
2178,79,0.547297
2221,90,0.250591
2224,83,0.60202
53,65,0.739953
190,86,0
127,99,0.751406
34,62,0.7
58,60,0.7436
2172,90,0
2229,83,0.775288
2192,106,0.517971
2233,83,0.483871
14,58,0.7595
129,101,0
166,79,0
2169,108,0.008909
73,67,0.7712
189,85,0
2237,106,0.483607
193,93,0.501116
1,85,0
192,98,0.16892
2151,93,0
6,96,0
2186,67,0
130,66,0
2242,82,0.684492
159,81,0
200,56,0
2156,70,0
2252,96,0
187,83,0.889933
2268,96,0.585408
2199,103,0.7
2237,101,0
2167,101,0.746892
2239,82,0.866667
11,96,0
193,90,0.501116
170,93,0.142988
75,66,0.96335
129,92,0.95448
43,61,0.929581
191,86,0.893881
1722,87,0
2227,94,0.94
11,62,0
199,93,0.385658
98,70,0.780769231
130,63,0
2235,99,0.497041
130,82,0
121,97,0.759512
2180,80,0
172,90,0
98,58,0
130,78,0.74856
2169,106,0.008909
26,65,0.977469
2234,85,0.467593
53,60,0.70331
195,97,0.300093
2127,98,0
176,106,0.54081
59,91,0
184,106,0
2181,85,0
2206,95,0
2129,103,0.826993
2133,62,0
185,91,0.866961
2164,93,0.250735
2191,87,0.85947
2194,97,0.333102
2223,92,0.903448
181,65,0
2149,72,0
1893,70,0.7
2176,80,0.55942
89,57,0.938443267
2201,106,0
13,59,0.716783
2216,101,0.544554
2199,106,0.7
2236,93,0.5
2236,103,0.5
2206,96,0
200,86,0.87037
2129,96,0.543751
2126,93,0.352432
2166,91,0.171184
161,91,0.669461
96,63,0.756119792
178,90,0
184,87,0.777567
191,92,0
36,80,0
2167,95,0.762755
2249,98,0.83209
170,80,0.86324
2158,101,0
2244,93,0.239282
179,105,0.875158
2222,103,0
169,78,0
2249,103,0.906716
197,106,0.261174
2056,85,0
200,81,0.863604
12,64,0.8525
58,85,0
185,96,0.540242
2155,84,0.904188
191,60,0
160,84,0.98951
2269,103,0
190,83,0.875293
2156,82,0.729465
2130,83,0.359273
2183,95,0.922747
158,83,0
174,83,0.913822
2247,93,0.000239
2158,83,0
97,58,0
2182,98,0.136
2182,78,0.8015
95,99,0
2232,93,0.5
2171,86,0.981227
160,95,0.950819
97,94,0
167,105,0
2247,101,0.125209
164,84,0.884862
120,85,0.946149
171,64,0
159,99,0.482042
2188,91,0.199
2190,108,0.1
2151,105,0.507957
2204,86,0.830303
2179,82,0.8624
1730,77,0.724
2221,84,0
123,108,0.937237
188,80,0.793415
2197,103,0.444928
87,56,0.101423488
54,74,0.83871
2188,84,0
2157,86,0.832815
185,98,0.88375
2175,85,0.584071
2252,94,0
190,95,0.682099
187,101,0.46635
122,94,0.951389
131,108,0.721572
2221,94,0.429078
2149,106,0
182,78,0.917755
90,75,0.7107
2200,64,0
2180,103,0.1
2217,98,0.652401
2173,97,0.539823
71,96,0
2186,94,0.736
2225,80,0.77208
2249,101,0.906716
70,58,0.90544
2209,93,0.029283
2192,101,0.536928
2173,86,0.568584
31,103,0
196,101,0
2132,95,0.83932
2184,84,0.898
2163,92,0.879964
2213,92,0.966771
2056,101,0.618887
2202,89,0
164,96,0
47,74,0.529801
124,92,0
2164,86,0.674868
187,67,0
2153,92,0
162,84,0.8983
2190,81,0
58,63,0.7996
2210,87,0
2172,78,0
2180,82,0.9055
2160,85,0.823037
41,57,0.398243
188,79,0.680643
2153,91,0
34,72,0.711111
185,98,0
200,99,0.829528
30,63,0
179,95,0.842162
1757,61,0.7686
55,61,0.947126
166,85,0.787588
1727,58,0.914234875
2234,84,0
171,91,0.938932
2211,59,0
2173,90,0.542035
2134,103,0.26816
40,62,0.448598
168,82,0
2191,98,0.577733
71,66,0.96115
20,78,0
2236,101,0
2243,79,0.6
2196,82,0.954448
171,99,0
196,95,0.692928
2226,93,0
1,83,0
162,106,0.629653
32,61,0.954876
2213,92,0
2204,87,0.839394
2167,87,0.81975
2248,90,0
89,58,0.898995067
2207,80,0.721154
2175,94,0.292035
178,97,0
2195,96,0
181,90,0.208952
178,91,0
2235,96,0.402367
15,72,0
2220,82,0.792593
2219,90,0.5
2210,98,0.784314
2151,103,0
2155,105,0.517533
96,65,0.749479167
2221,80,0.413712
36,86,0
2241,81,0.99531
2149,75,0
176,103,0
194,79,0.166315
2247,103,0
2217,82,0.901879
2175,86,0.557522
52,74,0.82963
2131,77,0
1736,74,0.774739583
18,77,0
12,74,0.9795
165,94,0
2169,85,0.759465
2152,97,0.662081
164,103,0.851796
2250,92,0.798544
40,57,0.528037
4,64,0.824561
196,97,0
2130,94,0
2248,105,0.082799
66,59,0.736725664
50,75,0.79932
2162,79,0.738838
2232,96,0.002315
2251,85,0.516304
2242,83,0
197,103,0
2268,83,0.566015
2226,72,0
126,78,0
2216,103,0.544554
2199,59,0
2151,96,0.355089
2184,77,0
1717,75,0
1701,94,0
2217,93,0.346555
162,83,0.902587
2224,93,0.090909
2237,86,0.459016
2245,93,0.311995
5,65,0
2162,94,0
200,96,0
2153,90,0.630221
169,84,0.980947
2209,84,0
174,94,0.892012
2182,96,0.9955
2190,106,0.1
2243,99,0.675
41,81,0
130,70,0
2181,93,0.702797
36,72,0
2241,92,0
186,98,0.510603
2176,90,0.42029
158,90,0
2218,98,0
2182,95,0
2207,93,0.466346
2220,79,0.555556
2192,80,0.984367
28,74,0.942171
2166,97,0.091107
187,80,0
6,67,0.74345
158,58,0
2221,91,0
2236,56,0
75,75,0.19435
51,86,0
196,103,0.381072
2234,90,0.5
2182,108,0.1
200,78,0.838723
73,77,0
2199,95,0.694
120,101,0.91825
179,85,0.889395
166,108,0.771642
2188,93,0.1
2170,99,0
2237,91,0.393443
2126,86,0.655494
116,56,0.641025641
164,57,0
2236,72,0
10,61,0.777027
2162,96,0
2235,78,0.426036
2244,91,0
178,76,0
2212,103,0.5
2194,106,0
75,63,0.9353
2268,93,0.637948
