,task_id,flow_id,associated
5947,59,77,1
5948,165,79,1
5949,2152,87,0
5950,10,77,1
5951,2154,83,1
5952,7,79,0
5953,2127,78,0
5954,160,105,0
5955,197,108,0
5956,2229,105,1
5957,188,86,1
5958,159,98,0
5959,2240,99,1
5960,2214,82,1
5961,2199,105,0
5962,2239,106,1
5963,170,93,0
5964,182,80,1
5965,198,84,0
5966,164,106,0
5967,2222,92,1
5968,34,77,1
5969,2164,106,0
5970,2205,86,1
5971,2214,58,0
5972,126,82,0
5973,2206,78,0
5974,2181,99,1
5975,129,83,0
5976,2220,78,1
5977,2223,90,1
5978,2195,90,0
5979,20,75,1
5980,2176,99,0
5981,2,59,1
5982,179,80,1
5983,2252,81,1
5984,50,86,0
5985,39,79,0
5986,70,81,0
5987,2175,74,0
5988,130,83,1
5989,2237,80,1
5990,2178,85,1
5991,2190,84,1
5992,2172,79,0
5993,2241,94,0
5994,196,96,0
5995,2249,83,1
5996,196,79,1
5997,2247,99,0
5998,48,81,0
5999,2177,75,0
6000,128,103,1
6001,2249,85,1
6002,176,98,1
6003,77,88,0
6004,2237,94,0
6005,2127,86,1
6006,28,77,1
6007,95,67,0
6008,93,98,0
6009,2200,67,0
6010,128,76,0
6011,2268,94,1
6012,2162,97,0
6013,2178,99,0
6014,2172,86,1
6015,166,85,1
6016,2166,81,0
6017,2131,98,0
6018,2245,85,1
6019,50,61,1
6020,2192,87,1
6021,158,79,1
6022,131,105,1
6023,2182,80,1
6024,163,79,0
6025,2218,105,1
6026,2228,80,1
6027,2155,103,1
6028,2188,99,1
6029,2225,91,1
6030,2268,97,1
6031,2155,86,1
6032,2246,108,1
6033,2250,98,1
6034,200,94,0
6035,64,64,1
6036,2098,87,0
6037,2244,101,0
6038,2179,78,0
6039,169,80,0
6040,2200,98,1
6041,39,57,1
6042,31,61,1
6043,196,87,1
6044,2180,96,0
6045,167,95,1
6046,74,82,0
6047,2247,99,1
6048,196,101,1
6049,2216,96,1
6050,2226,78,1
6051,2183,96,1
6052,1720,105,0
6053,175,81,0
6054,2150,98,0
6055,2154,96,0
6056,2235,94,0
6057,2200,70,0
6058,192,84,0
6059,2152,93,1
6060,2178,78,0
6061,195,83,1
6062,2252,98,0
6063,176,92,0
6064,2173,95,1
6065,2162,83,0
6066,194,96,0
6067,120,79,1
6068,2221,94,1
6069,2174,79,0
6070,2247,91,0
6071,162,95,0
6072,178,95,0
6073,189,78,0
6074,188,101,0
6075,2174,86,1
6076,98,66,1
6077,2186,106,0
6078,189,95,1
6079,2219,106,1
6080,2129,79,1
6081,2172,108,0
6082,32,97,0
6083,2163,98,0
6084,131,101,0
6085,2162,99,0
6086,184,81,1
6087,197,81,0
6088,2201,105,0
6089,192,90,1
6090,28,65,1
6091,2174,94,1
6092,2202,97,1
6093,168,99,1
6094,2231,108,1
6095,2241,101,1
6096,2173,106,1
6097,2130,108,0
6098,2234,101,1
6099,2230,99,0
6100,2056,106,1
6101,2240,94,0
6102,2167,75,0
6103,2156,80,1
6104,2149,86,1
6105,37,60,1
6106,175,99,0
6107,2239,78,0
6108,69,74,1
6109,159,86,0
6110,171,83,0
6111,2197,94,0
6112,2182,94,0
6113,123,72,0
6114,2184,106,1
6115,129,96,0
6116,194,78,1
6117,199,105,0
6118,2236,92,1
6119,2234,79,1
6120,164,65,0
6121,2192,87,0
6122,197,72,0
6123,174,90,1
6124,96,66,1
6125,51,61,0
6126,182,108,1
6127,13,82,0
6128,39,91,0
6129,2197,90,0
6130,183,86,1
6131,2205,87,1
6132,176,84,1
6133,2230,98,1
6134,2179,101,0
6135,2189,97,1
6136,2239,82,0
6137,166,106,1
6138,127,86,1
6139,2224,84,1
6140,75,60,1
6141,2217,105,1
6142,160,99,0
6143,51,75,1
6144,2171,101,1
6145,1703,76,1
6146,2210,101,1
6147,2178,67,0
6148,2182,85,0
6149,120,105,1
6150,181,87,0
6151,124,85,0
6152,2186,103,1
6153,28,64,1
6154,164,84,1
6155,2223,58,0
6156,2171,94,1
6157,2230,98,0
6158,2269,83,1
6159,2268,92,1
6160,122,95,0
6161,2268,79,1
6162,2245,81,1
6163,163,94,1
6164,22,57,1
6165,2132,95,1
6166,57,76,1
6167,2197,101,1
6168,2183,98,0
6169,1757,66,1
6170,2171,79,1
6171,2206,97,1
6172,2224,90,1
6173,194,108,0
6174,195,64,0
6175,197,81,0
6176,159,84,1
6177,2162,101,0
6178,178,93,0
6179,2225,106,1
6180,200,85,1
6181,2198,95,0
6182,176,91,1
6183,2131,105,0
6184,2198,106,0
6185,192,92,1
6186,196,98,0
6187,185,98,1
6188,2218,83,0
6189,195,99,0
6190,188,77,0
6191,2232,106,0
6192,2230,77,0
6193,22,61,0
6194,2190,87,0
6195,2251,90,1
6196,123,98,0
6197,2229,67,0
6198,122,96,1
6199,2239,83,1
6200,2251,78,0
6201,2236,96,1
6202,186,85,0
6203,179,91,0
6204,2244,80,0
6205,2204,78,1
6206,58,103,0
6207,2200,79,0
6208,2181,83,1
6209,2222,105,1
6210,2155,81,1
6211,2251,86,1
6212,2169,91,0
6213,36,67,1
6214,193,84,0
6215,31,76,1
6216,177,74,0
6217,2133,70,0
6218,2179,99,1
6219,53,94,0
6220,2158,93,1
6221,2129,93,1
6222,2168,95,0
6223,2268,91,1
6224,2175,81,1
6225,2198,89,0
6226,2209,85,1
6227,2218,85,1
6228,2243,78,0
6229,2218,56,0
6230,122,78,1
6231,2229,96,1
6232,2056,83,0
6233,1740,65,1
6234,2150,106,0
6235,129,57,0
6236,2207,94,1
6237,197,89,1
6238,179,95,1
6239,2248,91,0
6240,180,103,0
6241,2191,87,0
6242,190,79,0
6243,93,106,0
6244,2168,108,1
6245,2132,70,0
6246,2183,91,0
6247,2175,101,1
6248,130,108,1
6249,2219,101,1
6250,9,74,1
6251,26,66,1
6252,163,85,0
6253,185,79,0
6254,2176,79,0
6255,2205,79,0
6256,10,74,1
6257,2177,80,1
6258,2193,63,0
6259,2222,93,1
6260,1757,85,0
6261,2196,83,1
6262,161,105,0
6263,2175,98,0
6264,195,97,1
6265,2180,62,0
6266,28,66,1
6267,86,65,1
6268,160,94,0
6269,2207,92,1
6270,2171,83,1
6271,2236,108,0
6272,1711,97,0
6273,68,81,0
6274,38,91,0
6275,2130,89,0
6276,2211,101,1
6277,170,91,0
6278,194,89,1
6279,2156,103,0
6280,177,86,1
6281,2156,85,0
6282,168,94,0
6283,2252,91,1
6284,2219,90,1
6285,197,80,1
6286,184,81,0
6287,190,67,0
6288,2056,91,0
6289,122,79,1
6290,120,96,0
6291,158,92,1
6292,172,89,0
6293,2153,90,0
6294,2216,105,0
6295,131,103,1
6296,171,87,1
6297,184,106,0
6298,2229,78,1
6299,2186,93,0
6300,3,77,1
6301,65,61,1
6302,90,92,0
6303,2199,103,0
6304,2,56,0
6305,2193,81,1
6306,2245,85,0
6307,2128,90,1
6308,2226,91,0
6309,2224,85,1
6310,185,92,1
6311,2190,95,1
6312,2218,97,1
6313,2216,96,0
6314,2196,103,1
6315,75,96,0
6316,2245,93,0
6317,68,74,1
6318,97,83,0
6319,2174,90,0
6320,180,85,1
6321,187,97,1
6322,123,80,0
6323,2200,98,0
6324,99,83,0
6325,185,94,1
6326,2242,98,0
6327,2217,66,0
6328,2269,98,0
6329,2162,108,1
6330,2134,97,0
6331,180,85,0
6332,2173,91,1
6333,2153,95,1
6334,2214,84,1
6335,2240,98,1
6336,2190,97,0
6337,2233,80,1
6338,13,67,0
6339,195,91,0
6340,164,83,1
6341,166,105,1
6342,54,93,0
6343,2224,86,0
6344,2228,90,0
6345,2204,85,1
6346,183,82,0
6347,2156,106,1
6348,195,91,0
6349,186,94,0
6350,7,59,1
6351,2243,92,0
6352,2178,80,1
6353,1703,58,1
6354,16,57,1
6355,2228,86,0
6356,2162,87,0
6357,169,74,0
6358,2210,67,0
6359,180,98,0
6360,183,103,1
6361,2181,91,0
6362,171,81,1
6363,2157,99,1
6364,53,65,1
6365,195,87,0
6366,158,91,0
6367,87,64,1
6368,170,108,1
6369,2150,84,1
6370,167,83,1
6371,160,72,0
6372,197,85,0
6373,165,84,1
6374,2209,81,0
6375,2196,94,1
6376,77,94,0
6377,2102,70,1
6378,3,61,1
6379,2206,92,1
6380,2237,83,0
6381,83,75,1
6382,183,94,0
6383,2162,78,1
6384,2171,91,0
6385,1728,64,0
6386,2178,82,1
6387,2233,83,1
6388,2162,84,0
6389,2215,91,0
6390,2182,80,0
6391,126,96,0
6392,2178,105,0
6393,2211,81,1
6394,2228,101,0
6395,2191,83,0
6396,188,96,1
6397,2158,90,1
6398,2216,83,1
6399,2244,87,1
6400,81,108,0
6401,2214,59,0
6402,2184,78,1
6403,198,106,0
6404,37,59,0
6405,1727,101,0
6406,129,90,1
6407,2166,91,1
6408,2239,82,0
6409,2217,82,0
6410,2183,108,1
6411,185,80,0
6412,2246,103,1
6413,2233,106,1
6414,2056,64,0
6415,2221,94,0
6416,2182,101,0
6417,163,81,1
6418,165,82,1
6419,2210,59,0
6420,2151,80,0
6421,2184,92,0
6422,63,76,1
6423,182,99,1
6424,2221,65,0
6425,2176,97,1
6426,88,78,0
6427,2269,98,0
6428,2131,91,0
6429,170,85,1
6430,186,108,1
6431,47,94,0
6432,2160,64,0
6433,178,99,0
6434,175,94,1
6435,2128,83,1
6436,2220,92,0
6437,187,108,0
6438,2199,64,0
6439,196,94,1
6440,194,96,1
6441,97,99,0
6442,2224,79,1
6443,2179,95,1
6444,2215,78,1
6445,2160,105,1
6446,2250,91,0
6447,2250,94,1
6448,188,89,1
6449,2173,77,0
6450,2210,80,1
6451,2181,97,1
6452,2175,96,1
6453,2222,103,1
6454,2176,99,1
6455,2227,82,0
6456,2219,92,0
6457,2153,103,1
6458,51,94,0
6459,196,103,0
6460,180,105,1
6461,2131,83,1
6462,2226,82,1
6463,95,77,1
6464,43,76,1
6465,2166,93,1
6466,178,96,1
6467,183,90,0
6468,2189,108,0
6469,169,108,1
6470,2127,103,0
6471,2200,106,1
6472,127,103,0
6473,184,79,0
6474,57,90,0
6475,2164,84,0
6476,10,78,0
6477,175,99,1
6478,2193,81,0
6479,2189,105,1
6480,2217,78,1
6481,183,87,0
6482,175,97,1
6483,83,95,0
6484,200,101,1
6485,2186,91,1
6486,2269,75,0
6487,2168,105,1
6488,2250,91,0
6489,58,64,0
6490,187,108,1
6491,2174,78,0
6492,191,83,0
6493,2163,83,0
6494,2167,98,1
6495,32,56,1
6496,131,82,1
6497,2250,93,1
6498,2188,95,0
6499,2190,72,0
6500,190,95,0
6501,2131,93,1
6502,2202,85,0
6503,2204,98,1
6504,2202,96,1
6505,2251,93,0
6506,116,75,1
6507,24,72,1
6508,174,82,0
6509,2217,81,0
6510,2210,90,0
6511,177,92,1
6512,2237,90,1
6513,39,72,1
6514,2182,105,0
6515,93,99,0
6516,2191,96,1
6517,2154,78,0
6518,2160,95,1
6519,2173,57,0
6520,2181,98,1
6521,188,101,0
6522,2158,106,1
6523,2214,67,0
6524,170,91,1
6525,2188,79,1
6526,71,70,1
6527,2129,81,1
6528,2198,91,0
6529,2186,80,1
6530,168,92,1
6531,129,78,0
6532,2246,78,0
6533,2200,84,1
6534,182,101,0
6535,2184,92,0
6536,2213,90,1
6537,2223,78,0
6538,2162,93,1
6539,63,90,0
6540,2132,101,1
6541,2128,65,0
6542,125,96,1
6543,2179,105,0
6544,2173,92,0
6545,2220,96,0
6546,158,101,0
6547,2177,105,0
6548,2149,79,1
6549,2192,91,1
6550,196,101,0
6551,50,86,0
6552,2233,94,1
6553,2204,85,0
6554,129,105,1
6555,2056,101,0
6556,165,90,1
6557,2097,75,1
6558,59,62,1
6559,182,95,0
6560,2245,97,1
6561,2220,96,1
6562,2192,82,0
6563,2197,86,0
6564,2252,105,1
6565,174,92,0
6566,177,96,0
6567,2225,92,0
6568,2183,93,0
6569,188,86,0
6570,2237,108,0
6571,129,84,0
6572,2195,96,1
6573,18,56,0
6574,2134,99,0
6575,2220,79,1
6576,2177,84,0
6577,188,92,1
6578,2149,91,1
6579,2157,82,1
6580,2242,95,1
6581,2234,87,1
6582,2127,87,1
6583,42,97,0
6584,2152,99,1
6585,38,58,1
6586,2246,82,0
6587,2173,94,1
6588,2168,59,0
6589,22,59,1
6590,165,61,0
6591,1735,64,1
6592,162,93,1
6593,2194,108,0
6594,162,92,0
6595,79,74,1
6596,2201,90,1
6597,2239,97,1
6598,2230,87,1
6599,2160,98,1
6600,2184,85,1
6601,2234,84,0
6602,1730,77,1
6603,2235,92,0
6604,161,78,1
6605,49,57,0
6606,197,88,1
6607,2250,106,0
6608,29,60,0
6609,2244,84,1
6610,40,59,1
6611,124,93,0
6612,2223,67,0
6613,2175,84,0
6614,180,90,1
6615,2227,98,0
6616,82,57,1
6617,2220,95,1
6618,16,87,0
6619,2207,86,1
6620,40,67,1
6621,178,76,0
6622,2167,108,1
6623,162,66,0
6624,128,96,1
6625,2128,103,1
6626,120,93,0
6627,172,105,0
6628,159,80,1
6629,2132,81,1
6630,162,106,0
6631,188,87,0
6632,2225,81,0
6633,2150,94,0
6634,160,81,1
6635,193,77,0
6636,2268,91,0
6637,176,83,0
6638,2160,85,0
6639,7,64,1
6640,2209,63,0
6641,32,106,0
6642,2233,82,0
6643,194,92,1
6644,123,83,1
6645,2159,67,0
6646,196,59,0
6647,169,87,1
6648,2194,108,1
6649,2197,87,1
6650,164,66,0
6651,131,80,1
6652,9,82,0
6653,2243,95,1
6654,2153,106,1
6655,2202,79,1
6656,2202,92,1
6657,2224,61,0
6658,2245,92,0
6659,85,63,0
6660,2207,92,0
6661,166,86,1
6662,175,97,0
6663,5,86,0
6664,181,108,1
6665,196,81,1
6666,200,80,1
6667,1731,72,1
6668,2250,105,1
6669,2269,95,1
6670,128,101,0
6671,198,87,0
6672,2196,84,0
6673,86,94,0
6674,167,91,1
6675,2172,93,0
6676,2197,82,0
6677,2168,82,1
6678,2152,94,1
6679,30,60,0
6680,187,82,1
6681,2184,99,1
6682,2217,103,1
6683,2197,105,1
6684,7,70,1
6685,2251,95,1
6686,171,93,0
6687,162,90,1
6688,130,87,0
6689,2131,66,0
6690,1735,76,1
6691,2127,92,1
6692,2218,81,1
6693,177,56,0
6694,2202,81,1
6695,2149,99,1
6696,2226,108,1
6697,2239,74,0
6698,196,105,1
6699,2245,83,1
6700,161,106,1
6701,196,88,1
6702,179,96,0
6703,2166,92,0
6704,2212,85,0
6705,2181,105,1
6706,10,61,1
6707,125,108,1
6708,2242,86,0
6709,2205,90,0
6710,2205,98,1
6711,2160,98,0
6712,187,83,0
6713,2172,85,1
6714,2200,90,1
6715,170,93,1
6716,2233,105,0
6717,191,97,1
6718,47,103,0
6719,2153,90,1
6720,2162,93,0
6721,2193,101,0
6722,1730,64,1
6723,189,79,1
6724,197,106,1
6725,2126,79,0
6726,2188,76,0
6727,2203,82,1
6728,178,79,1
6729,167,90,1
6730,172,97,1
6731,2171,105,0
6732,75,62,1
6733,2200,101,1
6734,2234,84,1
6735,191,85,0
6736,2158,95,0
6737,189,82,1
6738,2204,78,0
6739,4,64,1
6740,180,85,0
6741,162,83,1
6742,2211,85,1
6743,164,103,1
6744,2149,91,0
6745,2205,96,0
6746,22,77,1
6747,49,58,1
6748,72,60,1
6749,2210,95,0
6750,39,105,0
6751,2154,79,1
6752,96,65,1
6753,2198,93,0
6754,2191,98,1
6755,199,90,0
6756,2129,90,0
6757,2127,106,1
6758,2219,79,1
6759,2244,103,0
6760,190,101,0
6761,80,65,1
6762,187,97,0
6763,123,96,1
6764,2199,90,1
6765,66,77,1
6766,2179,80,1
6767,2233,90,0
6768,2186,75,0
6769,199,78,0
6770,166,103,1
6771,166,79,1
6772,189,90,0
6773,73,93,0
6774,175,87,0
6775,2214,103,1
6776,2180,78,1
6777,51,92,0
6778,2204,90,0
6779,129,103,1
6780,2130,101,0
6781,194,89,1
6782,2230,91,1
6783,2252,84,1
6784,22,75,1
6785,2224,91,0
6786,2155,95,1
6787,2206,105,0
6788,96,103,0
6789,2177,95,1
6790,2130,79,1
6791,2159,81,1
6792,2218,90,1
6793,2236,108,1
6794,122,87,1
6795,2154,90,1
6796,2169,90,0
6797,2233,90,1
6798,2127,90,1
6799,2236,92,0
6800,2149,81,1
6801,52,67,1
6802,72,72,0
6803,197,92,1
6804,172,78,1
6805,2132,96,1
6806,176,101,1
6807,131,108,1
6808,2180,99,1
6809,176,76,0
6810,5,95,0
6811,196,86,0
6812,1711,101,0
6813,64,84,0
6814,2229,99,0
6815,190,90,1
6816,2216,93,1
6817,2241,99,1
6818,171,93,1
6819,37,66,0
6820,188,84,1
6821,2192,95,1
6822,2209,82,1
6823,2249,92,1
6824,2178,92,1
6825,2225,79,1
6826,2229,84,0
6827,126,95,0
6828,50,76,1
6829,2193,97,1
6830,2237,103,1
6831,66,91,0
6832,2250,91,1
6833,39,66,1
6834,2134,66,0
6835,164,91,0
6836,2182,91,0
6837,2166,94,1
6838,2197,84,1
6839,2236,96,0
6840,2149,105,1
6841,3,94,0
6842,2248,80,1
6843,2207,90,1
6844,1710,63,1
6845,2233,64,0
6846,2224,82,1
6847,2133,105,0
6848,2150,82,1
6849,1730,87,0
6850,2240,83,0
6851,199,87,1
6852,28,82,0
6853,53,95,0
6854,1,74,1
6855,131,83,1
6856,34,75,1
6857,169,103,1
6858,68,79,0
6859,2227,65,0
6860,158,101,1
6861,2128,81,0
6862,177,80,1
6863,2170,103,1
6864,2205,80,1
6865,2234,106,1
6866,198,59,0
6867,2131,82,1
6868,2134,90,0
6869,2130,87,0
6870,2163,92,1
6871,122,97,1
6872,2134,80,1
6873,2268,105,1
6874,2134,97,1
6875,2180,90,0
6876,2193,108,0
6877,2179,63,0
6878,87,57,1
6879,2203,87,1
6880,2130,87,0
6881,2227,108,1
6882,2168,62,0
6883,2206,94,1
6884,90,99,0
6885,192,90,0
6886,2167,99,1
6887,191,66,0
6888,34,67,1
6889,2174,99,1
6890,2240,90,1
6891,200,99,1
6892,7,105,0
6893,2210,99,1
6894,159,86,0
6895,2165,86,0
6896,21,92,0
6897,2232,84,1
6898,2226,83,1
6899,2223,80,0
6900,96,87,0
6901,2180,90,1
6902,24,74,1
6903,2188,95,1
6904,2190,80,1
6905,4,66,1
6906,2246,81,1
6907,2218,82,1
6908,88,84,0
6909,2157,84,1
6910,180,98,0
6911,2207,96,0
6912,129,108,1
6913,39,60,1
6914,176,57,0
6915,2241,78,1
6916,2151,83,0
6917,2159,80,1
6918,2192,108,0
6919,2230,101,0
6920,71,72,1
6921,2230,108,0
6922,36,72,1
6923,2229,86,1
6924,2151,98,0
6925,2221,63,0
6926,2129,77,0
6927,192,103,1
6928,2251,94,1
6929,2216,87,1
6930,2178,84,1
6931,189,78,1
6932,2189,93,0
6933,200,89,1
6934,2230,92,0
6935,174,96,0
6936,2168,85,1
6937,2188,78,1
6938,195,82,1
6939,2178,105,0
6940,2134,99,0
6941,64,84,0
6942,53,93,0
6943,190,103,1
6944,170,96,1
6945,2098,67,1
6946,2155,99,1
6947,182,61,0
6948,190,72,0
6949,2188,94,0
6950,2198,85,1
6951,160,82,1
6952,179,65,0
6953,2237,97,1
6954,2227,103,0
6955,167,84,1
6956,2201,86,0
6957,2242,94,1
6958,1721,90,0
6959,2131,98,1
6960,2219,87,0
6961,2196,62,0
6962,164,90,1
6963,2216,105,1
6964,70,84,0
6965,2130,108,0
6966,2165,103,0
6967,94,103,0
6968,195,101,1
6969,29,101,0
6970,2196,92,0
6971,2224,101,1
6972,2186,84,1
6973,2178,99,1
6974,179,84,0
6975,194,105,1
6976,90,56,1
6977,2152,97,1
6978,193,88,1
6979,2201,84,0
6980,160,95,0
6981,2186,79,1
6982,57,59,1
6983,170,86,1
6984,30,67,1
6985,54,106,0
6986,161,97,0
6987,2268,81,0
6988,2232,92,1
6989,99,96,0
6990,2203,87,0
6991,2195,86,1
6992,2155,82,1
6993,2176,92,1
6994,2159,90,1
6995,2239,79,1
6996,93,59,1
6997,2234,77,0
6998,2202,80,1
6999,2158,108,0
7000,2223,94,1
7001,2155,85,1
7002,36,105,0
7003,2149,80,1
7004,160,78,0
7005,179,91,1
7006,80,83,0
7007,2182,82,0
7008,2169,75,0
7009,2170,106,1
7010,198,79,1
7011,166,90,1
7012,189,92,0
7013,2190,95,0
7014,2151,81,1
7015,26,57,1
7016,2211,90,1
7017,194,79,0
7018,197,86,1
7019,2227,105,0
7020,2151,85,0
7021,124,103,0
7022,162,87,1
7023,2172,78,0
7024,127,92,0
7025,2177,103,0
7026,183,80,1
7027,2243,94,0
7028,200,108,1
7029,9,82,0
7030,2194,75,0
7031,2127,85,1
7032,70,67,1
7033,158,91,1
7034,2209,86,1
7035,2213,98,1
7036,2232,101,1
7037,181,92,0
7038,2179,98,0
7039,2212,98,0
7040,21,82,0
7041,2226,56,0
7042,177,103,1
7043,2131,78,1
7044,166,96,1
7045,2226,90,1
7046,171,85,0
7047,2268,105,0
7048,2226,93,0
7049,98,79,0
7050,174,93,0
7051,162,57,0
7052,2219,103,1
7053,2242,106,1
7054,2180,101,1
7055,2056,95,1
7056,98,106,0
7057,192,57,0
7058,73,67,1
7059,51,62,1
7060,2222,101,0
7061,123,106,1
7062,163,96,0
7063,68,60,1
7064,2221,85,1
7065,127,79,1
7066,2164,95,0
7067,2233,81,1
7068,2196,93,1
7069,2184,97,0
7070,2056,103,1
7071,2228,99,0
7072,2236,76,0
7073,2217,95,1
7074,184,96,1
7075,2218,84,0
7076,20,95,0
7077,2211,59,0
7078,126,90,1
7079,12,64,1
7080,2252,101,0
7081,167,98,0
7082,2183,98,1
7083,158,105,0
7084,2244,94,1
7085,1715,84,0
7086,2235,94,1
7087,36,81,0
7088,2239,86,1
7089,2155,83,1
7090,2151,101,1
7091,122,101,1
7092,2199,96,1
7093,184,86,0
7094,2,75,1
7095,2248,98,0
7096,30,91,0
7097,77,57,1
7098,192,108,0
7099,2183,86,0
7100,2197,86,0
7101,1736,74,1
7102,2151,95,0
7103,83,105,0
7104,2164,70,0
7105,2130,95,1
7106,2184,103,0
7107,2158,98,1
7108,2183,82,0
7109,39,90,0
7110,2219,86,1
7111,66,66,1
7112,186,90,1
7113,130,90,1
7114,9,59,1
7115,2155,84,0
7116,2234,94,1
7117,123,77,0
7118,52,65,0
7119,124,101,1
7120,40,62,1
7121,55,98,0
7122,2213,97,0
7123,2242,80,1
7124,2130,83,0
7125,94,79,0
7126,170,72,0
7127,2131,91,1
7128,120,63,0
7129,69,59,1
7130,51,87,0
7131,2209,90,0
7132,2152,78,0
7133,183,76,0
7134,2204,81,0
7135,2207,96,0
7136,123,94,1
7137,126,61,0
7138,2164,83,1
7139,122,86,1
7140,49,105,0
7141,2227,79,0
7142,59,57,0
7143,6,105,0
7144,184,91,1
7145,125,90,1
7146,2056,91,0
7147,2158,94,1
7148,2232,83,1
7149,2127,95,0
7150,6,65,1
7151,2243,90,1
7152,2127,82,0
7153,198,83,1
7154,2056,82,1
7155,2249,84,1
7156,20,91,0
7157,2162,80,1
7158,191,86,1
7159,2056,79,1
7160,180,92,1
7161,2218,78,1
7162,186,101,1
7163,13,86,0
7164,174,84,1
7165,171,62,0
7166,167,85,0
7167,2160,63,0
7168,158,87,1
7169,2133,82,1
7170,27,70,0
7171,2214,106,1
7172,2227,103,0
7173,77,86,0
7174,14,93,0
7175,2159,98,0
7176,73,99,0
7177,1736,91,0
7178,2158,84,0
7179,182,92,0
7180,2215,87,1
7181,2157,108,0
7182,36,90,0
7183,2169,82,0
7184,2241,80,0
7185,2204,106,1
7186,6,86,0
7187,2202,80,0
7188,172,98,0
7189,2252,59,0
7190,2198,94,1
7191,2176,87,1
7192,2240,98,0
7193,21,56,0
7194,162,94,1
7195,41,74,1
7196,128,99,1
7197,198,108,1
7198,2213,83,0
7199,2134,86,0
7200,2218,86,0
7201,2246,103,0
7202,14,82,0
7203,199,93,1
7204,2215,81,0
7205,163,103,1
7206,174,99,1
7207,2193,106,1
7208,129,86,0
7209,2214,94,1
7210,39,77,1
7211,2158,101,1
7212,2173,87,1
7213,55,65,1
7214,179,103,1
7215,2166,98,0
7216,2209,101,0
7217,22,62,1
7218,2134,81,0
7219,2189,92,0
7220,183,96,1
7221,2226,94,1
7222,2249,103,0
7223,2215,74,0
7224,2248,78,1
7225,2205,84,1
7226,2201,95,0
7227,131,90,0
7228,2240,67,0
7229,128,92,1
7230,158,108,0
7231,2215,95,1
7232,2156,95,0
7233,2242,83,1
7234,2154,84,1
7235,162,105,0
7236,59,96,0
7237,2210,101,0
7238,2210,96,0
7239,64,101,0
7240,2177,87,0
7241,2221,96,1
7242,2247,94,1
7243,2211,66,0
7244,2245,57,0
7245,2172,80,0
7246,174,93,1
7247,55,91,0
7248,128,98,0
7249,2222,82,0
7250,159,95,0
7251,2126,66,0
7252,2131,58,0
7253,2165,103,0
7254,2130,108,1
7255,2201,101,0
7256,2193,80,0
7257,2,65,1
7258,2170,87,1
7259,181,72,0
7260,167,87,1
7261,131,92,1
7262,88,59,1
7263,2196,66,0
7264,2213,82,1
7265,2159,87,1
7266,171,79,0
7267,193,90,0
7268,2204,99,0
7269,2200,96,0
7270,2166,99,0
7271,184,95,1
7272,2160,84,0
7273,165,87,1
7274,123,108,1
7275,90,60,1
7276,2165,101,0
7277,165,95,1
7278,93,66,1
7279,181,103,0
7280,128,82,1
7281,2167,61,0
7282,2242,101,0
7283,2243,105,0
7284,2250,83,0
7285,159,84,0
7286,2165,96,1
7287,2236,106,1
7288,95,91,0
7289,41,66,1
7290,2177,75,0
7291,2207,93,1
7292,2206,83,1
7293,122,99,1
7294,2190,94,0
7295,2211,105,1
7296,2192,92,1
7297,2251,81,1
7298,2152,108,0
7299,80,76,1
7300,175,58,0
7301,2182,81,1
7302,2252,97,1
7303,2251,66,0
7304,160,83,1
7305,13,84,0
7306,122,85,0
7307,2199,108,0
7308,198,97,1
7309,2168,98,1
7310,2245,90,1
7311,68,99,0
7312,41,70,1
7313,124,57,0
7314,2171,105,0
7315,53,64,1
7316,162,98,1
7317,2229,83,0
7318,2203,82,0
7319,2174,80,0
7320,2249,80,1
7321,2246,108,0
7322,165,97,0
7323,2242,85,1
7324,7,67,1
7325,38,90,0
7326,197,98,1
7327,191,82,1
7328,28,74,1
7329,129,101,1
7330,26,76,1
7331,175,82,0
7332,131,106,1
7333,2236,83,0
7334,194,98,1
7335,65,56,1
7336,2189,90,1
7337,2097,86,0
7338,2248,85,0
7339,47,90,0
7340,2172,92,1
7341,1723,81,0
7342,2216,108,1
7343,62,97,0
7344,2211,93,0
7345,2184,82,0
7346,189,101,0
7347,2178,94,1
7348,2225,101,1
7349,125,87,0
7350,179,81,1
7351,159,86,1
7352,200,92,1
7353,2179,91,0
7354,160,67,0
7355,2172,60,0
7356,74,65,1
7357,2222,90,0
7358,2168,105,0
7359,188,81,0
7360,198,92,0
7361,189,95,0
7362,2229,61,0
7363,2230,80,0
7364,4,58,0
7365,13,95,0
7366,193,81,1
7367,2169,85,0
7368,121,79,0
7369,28,91,0
7370,2128,85,1
7371,2242,98,1
7372,2155,80,0
7373,172,80,1
7374,1735,94,0
7375,189,103,0
7376,189,101,0
7377,2159,92,1
7378,2133,79,0
7379,2157,96,0
7380,2235,87,0
7381,71,106,0
7382,2181,87,1
7383,131,86,0
7384,2227,94,0
7385,2210,82,1
7386,2204,98,0
7387,162,91,1
7388,182,95,1
7389,2247,98,1
7390,177,92,0
7391,2131,85,0
7392,2056,75,0
7393,2217,94,0
7394,2155,101,0
7395,2210,106,1
7396,2126,86,0
7397,2210,85,0
7398,2233,61,0
7399,2210,83,1
7400,2212,84,0
7401,2160,92,0
7402,28,83,0
7403,2243,83,1
7404,195,88,1
7405,2241,96,0
7406,187,105,1
7407,163,83,1
7408,170,78,1
